date,unit_id,unit_age_years,outdoor_temp_f,return_air_temp_f,supply_air_temp_f,delta_t_f,suction_pressure_psig,head_pressure_psig,compressor_amps,vibration_ips,filter_pressure_drop_inwc,runtime_hours,energy_kwh,failure_next_7_days
2026-02-03,RTU-14,3,82.6,73.7,56.4,17.3,133.8,406.4,18.4,0.167,0.58,5.3,29.5,0
2026-02-04,RTU-14,3,70.7,72.3,58.5,13.8,132.2,384.7,21.9,0.332,0.69,14.5,77.0,0
2026-02-05,RTU-14,3,89.3,70.8,54.6,16.2,133.5,387.5,16.0,0.219,,14.4,84.8,0
2026-02-06,RTU-14,3,73.7,73.9,55.6,18.3,126.6,367.4,20.0,0.098,0.49,14.4,75.2,0
2026-02-07,RTU-14,3,87.8,71.9,51.8,20.1,142.0,321.9,19.6,0.051,0.54,9.8,58.8,0
2026-02-08,RTU-14,3,79.1,70.6,55.2,15.4,116.9,293.8,19.7,0.309,0.48,6.3,34.5,0
2026-02-09,RTU-14,3,72.8,70.5,52.0,18.5,130.4,335.1,20.0,0.207,0.57,11.8,61.5,0
2026-02-10,RTU-14,3,61.1,75.5,58.7,16.8,127.9,327.8,16.7,0.233,0.73,10.2,51.6,0
2026-02-11,RTU-14,3,72.7,71.7,57.0,14.7,120.8,330.2,16.8,0.337,0.99,9.8,49.5,0
2026-02-12,RTU-14,3,73.0,69.7,52.5,17.2,123.2,376.8,17.7,0.22,0.77,9.4,48.0,0
2026-02-13,RTU-14,3,86.7,72.3,50.8,21.6,124.7,369.1,18.8,0.391,0.41,6.4,37.4,0
2026-02-14,RTU-14,3,81.2,73.3,57.6,15.7,109.8,404.2,16.3,0.325,0.39,6.6,35.7,0
2026-02-15,RTU-14,3,73.0,72.6,60.2,12.3,105.0,293.6,20.0,0.263,0.7,9.8,51.0,0
2026-02-16,RTU-14,3,51.9,76.5,57.8,18.7,138.3,356.4,20.3,0.209,0.44,12.0,62.8,0
2026-02-17,RTU-14,3,69.0,70.2,54.8,15.4,126.4,443.9,17.7,0.215,0.8,15.1,77.3,0
2026-02-18,RTU-14,3,69.7,75.1,58.1,17.0,128.4,354.1,19.9,0.301,0.21,7.1,37.0,0
2026-02-19,RTU-14,3,82.0,73.2,60.0,13.1,140.2,394.0,19.9,0.228,0.73,11.7,66.0,0
2026-02-20,RTU-14,3,88.5,72.8,53.1,19.7,118.0,413.0,19.5,0.381,0.62,14.8,88.7,0
2026-02-21,RTU-14,3,74.0,74.6,57.7,16.9,127.9,369.2,18.3,0.291,0.47,8.5,43.6,0
2026-02-22,RTU-14,3,81.6,73.5,57.6,16.0,135.2,374.7,13.8,0.419,0.75,11.2,59.5,0
2026-02-23,RTU-14,3,85.3,75.2,59.7,15.6,126.4,381.1,22.3,0.273,0.7,11.2,66.7,0
2026-02-24,RTU-14,3,78.8,72.3,55.5,16.8,113.4,312.6,17.7,0.31,0.58,11.5,61.1,0
2026-02-25,RTU-14,3,104.1,75.6,57.5,18.0,130.4,344.2,22.3,0.291,0.78,10.9,77.2,0
2026-02-26,RTU-14,3,98.6,72.2,56.2,16.0,116.5,443.4,17.2,0.235,0.3,9.5,61.9,0
2026-02-27,RTU-14,3,76.5,75.8,62.1,13.7,127.2,321.8,19.9,0.218,0.95,11.2,59.5,1
2026-02-28,RTU-14,3,75.1,68.3,54.6,13.6,129.6,358.9,20.3,0.201,0.64,9.2,48.4,0
2026-03-01,RTU-14,3,70.7,78.2,60.8,17.5,,336.6,20.4,0.225,0.95,10.1,52.8,0
2026-03-02,RTU-14,3,76.0,75.3,58.4,16.8,129.9,323.1,20.0,0.309,0.54,10.9,57.6,0
2026-03-03,RTU-14,3,70.4,75.0,58.5,16.6,131.7,353.6,20.3,0.128,0.33,5.7,29.8,0
2026-03-04,RTU-14,3,92.4,73.3,56.9,16.5,133.4,364.1,21.3,0.248,0.86,12.0,76.0,0
2026-03-05,RTU-14,3,76.5,78.1,60.3,17.8,112.9,328.4,20.2,0.12,0.52,7.1,37.6,0
2026-03-06,RTU-14,3,76.1,73.8,56.7,17.1,127.0,421.2,22.2,0.238,0.72,9.4,50.5,0
2026-03-07,RTU-14,3,73.5,75.3,59.4,15.9,122.1,353.1,18.7,0.24,0.66,8.9,46.1,0
2026-03-08,RTU-14,3,85.7,72.7,54.4,18.3,131.7,409.6,21.1,0.178,0.57,16.1,95.2,0
2026-03-09,RTU-14,3,69.7,72.0,56.2,15.8,112.9,448.4,19.6,0.274,0.7,5.6,29.2,1
2026-03-10,RTU-14,3,82.6,72.7,57.3,15.5,136.2,396.4,21.5,0.275,0.49,12.3,70.6,0
2026-03-11,RTU-14,3,91.9,74.5,58.7,15.8,123.9,345.9,19.2,0.227,0.29,9.7,59.9,0
2026-03-12,RTU-14,3,85.3,71.2,56.2,15.0,153.5,278.9,17.1,0.437,1.05,10.4,59.1,0
2026-03-13,RTU-14,3,84.4,69.8,51.0,18.8,116.3,419.6,15.2,0.281,0.75,8.7,48.1,0
2026-03-14,RTU-14,3,88.0,74.3,54.3,20.0,129.9,389.1,19.7,0.234,0.38,11.3,67.9,0
2026-03-15,RTU-14,3,73.4,71.6,56.4,15.2,120.6,391.6,14.6,0.19,0.61,8.7,43.2,0
2026-03-16,RTU-14,3,103.9,73.1,56.2,16.9,130.1,406.3,19.9,0.158,0.33,11.7,81.3,0
2026-03-17,RTU-14,3,75.7,74.6,60.4,14.2,143.6,361.1,17.9,0.222,0.4,11.0,56.8,0
2026-03-18,RTU-14,3,76.7,75.3,52.6,22.7,113.5,348.4,21.9,0.312,0.65,13.8,75.0,0
2026-03-19,RTU-14,3,51.9,73.6,55.5,18.1,107.7,329.2,20.1,0.312,0.61,8.5,44.4,0
2026-03-20,RTU-14,3,63.8,75.8,59.5,16.3,135.0,357.6,18.1,0.339,0.64,11.2,57.4,0
2026-03-21,RTU-14,3,62.6,76.1,57.2,18.9,111.0,318.4,23.6,0.302,0.76,6.3,33.9,0
2026-03-22,RTU-14,3,66.9,71.3,51.7,19.6,123.6,385.3,19.3,0.309,0.89,13.0,67.5,0
2026-03-23,RTU-14,3,77.3,73.3,54.4,18.9,132.8,397.5,17.5,0.19,0.37,7.1,37.0,0
2026-03-24,RTU-14,3,80.6,70.5,55.1,15.4,116.6,422.7,18.7,0.147,0.68,10.5,57.8,0
2026-03-25,RTU-14,3,63.9,73.1,55.7,17.5,136.2,379.6,19.5,0.344,0.49,7.9,41.1,0
2026-03-26,RTU-14,3,81.7,70.3,48.8,21.5,112.9,381.9,20.7,0.018,0.65,10.3,58.5,0
2026-03-27,RTU-14,3,69.5,73.7,54.8,18.9,124.0,326.7,16.5,0.135,0.18,4.6,23.4,0
2026-03-28,RTU-14,3,83.1,74.6,55.3,19.3,141.0,367.1,20.2,0.293,0.63,10.3,59.1,0
2026-03-29,RTU-14,3,79.2,77.6,64.1,13.5,127.6,360.2,22.6,0.262,0.69,13.1,73.4,0
2026-03-30,RTU-14,3,87.8,73.2,58.1,15.1,122.2,356.3,21.0,0.247,,7.7,46.3,0
2026-03-31,RTU-14,3,65.0,75.2,53.2,22.0,117.3,418.1,18.8,0.229,0.72,8.4,43.6,0
2026-04-01,RTU-14,3,84.7,74.8,51.6,23.2,98.1,382.4,18.4,0.19,0.74,6.9,39.6,0
2026-04-02,RTU-14,3,73.8,76.2,57.0,19.3,127.1,355.7,18.6,0.187,0.77,11.3,58.2,0
2026-04-03,RTU-14,3,88.1,72.0,53.0,19.0,98.5,287.7,21.5,0.208,0.62,8.8,53.4,0
2026-04-04,RTU-14,3,90.4,73.0,56.8,16.2,133.5,404.1,22.2,0.165,1.0,9.8,61.6,0
2026-04-05,RTU-14,3,77.4,71.7,55.0,16.7,142.5,411.7,19.9,0.349,0.67,9.7,51.8,0
2026-04-06,RTU-14,3,69.0,72.1,50.3,21.8,135.5,410.4,20.0,0.195,0.66,7.0,36.7,0
2026-04-07,RTU-14,3,85.7,70.3,51.0,19.4,121.8,382.3,17.5,0.275,0.36,7.3,41.6,0
2026-04-08,RTU-14,3,86.7,70.7,51.8,18.9,118.6,426.9,21.8,0.267,1.03,12.2,73.5,0
2026-04-09,RTU-14,3,77.3,79.1,57.7,21.4,134.6,329.3,17.6,0.321,0.38,10.5,55.2,0
2026-04-10,RTU-14,3,87.7,75.6,55.6,20.0,121.4,369.8,15.2,0.256,0.28,7.1,40.9,0
2026-04-11,RTU-14,3,73.2,70.9,56.1,14.8,139.6,357.5,21.8,0.233,0.48,6.3,33.7,0
2026-04-12,RTU-14,3,42.2,73.7,55.8,17.9,99.9,359.0,18.5,0.275,0.59,10.2,52.3,0
2026-04-13,RTU-14,3,84.8,73.0,58.8,14.1,108.9,384.3,22.6,0.12,0.45,12.5,74.4,0
2026-04-14,RTU-14,3,53.5,74.9,55.9,19.0,120.2,347.5,17.0,0.123,0.55,8.8,44.6,0
2026-04-15,RTU-14,3,78.2,74.9,55.5,19.4,127.0,425.1,18.6,0.319,0.67,11.9,63.8,0
2026-04-16,RTU-14,3,82.0,74.9,55.9,19.0,132.8,415.2,19.8,0.177,0.63,9.7,54.9,0
2026-04-17,RTU-14,3,72.3,71.7,60.0,11.8,142.7,342.9,15.5,0.279,0.68,8.3,41.3,0
2026-04-18,RTU-14,3,62.5,79.7,65.5,14.2,105.5,349.2,20.7,0.398,0.5,5.7,30.2,0
2026-04-19,RTU-14,3,62.6,73.8,56.2,17.7,130.2,370.6,19.3,0.371,0.33,11.5,59.7,0
2026-04-20,RTU-14,3,82.9,75.5,56.1,19.4,138.6,361.9,18.8,0.308,0.55,9.0,50.7,0
2026-04-21,RTU-14,3,88.3,75.0,50.9,24.1,132.2,352.4,18.0,0.295,0.54,6.4,37.8,0
2026-04-22,RTU-14,3,95.4,71.1,53.5,17.6,132.5,443.9,20.8,0.21,,14.5,93.9,0
2026-04-23,RTU-14,3,75.0,73.9,57.8,16.1,134.9,337.5,22.0,0.305,0.69,7.4,39.3,0
2026-04-24,RTU-14,3,88.2,71.6,55.0,16.6,136.9,314.6,15.0,0.283,0.75,9.9,57.0,0
2026-04-25,RTU-14,3,66.6,72.3,55.5,16.8,121.0,364.2,22.1,0.26,0.71,6.3,33.5,0
2026-04-26,RTU-14,3,69.5,75.4,57.7,17.8,127.1,358.0,17.1,0.454,0.8,10.5,53.2,0
2026-04-27,RTU-14,3,73.1,71.1,52.1,18.9,129.0,352.8,19.4,0.241,,8.8,45.6,0
2026-04-28,RTU-14,3,65.8,72.4,52.0,20.5,117.6,288.8,19.8,0.315,0.74,7.4,38.5,0
2026-04-29,RTU-14,3,64.3,75.5,54.1,21.4,111.3,367.4,17.9,0.199,0.56,7.2,36.7,0
2026-04-30,RTU-14,3,53.7,74.8,55.2,19.6,118.1,304.4,18.4,0.321,0.58,9.5,48.7,0
2026-01-01,RTU-15,2,93.4,74.4,52.6,21.9,151.5,424.7,18.7,0.251,0.58,10.6,69.9,0
2026-01-02,RTU-15,2,68.2,74.8,56.0,18.8,112.7,368.7,23.2,0.213,0.64,9.7,56.0,0
2026-01-03,RTU-15,2,81.0,74.3,54.6,19.7,121.8,403.2,17.4,0.365,0.64,10.2,59.5,0
2026-01-04,RTU-15,2,60.8,74.9,58.8,16.0,136.9,370.1,15.8,0.311,0.52,6.4,34.7,0
2026-01-05,RTU-15,2,90.5,71.2,52.6,18.6,105.7,359.8,21.2,0.241,0.32,7.7,50.4,0
2026-01-06,RTU-15,2,73.1,82.9,63.6,19.3,121.6,391.4,18.4,0.209,0.61,7.4,40.7,0
2026-01-07,RTU-15,2,89.1,77.0,57.0,20.0,137.4,419.7,21.4,0.123,0.75,14.0,90.8,0
2026-01-08,RTU-15,2,68.4,73.8,55.5,18.3,118.3,362.0,20.3,0.089,0.58,8.1,45.3,0
2026-01-09,RTU-15,2,57.5,74.8,56.5,18.3,132.3,371.2,17.8,0.308,0.77,10.3,56.4,0
2026-01-10,RTU-15,2,88.6,75.5,57.3,18.2,123.8,396.0,18.6,0.336,0.82,10.0,63.2,0
2026-01-11,RTU-15,2,76.0,74.9,53.8,21.1,105.0,310.4,19.0,0.265,0.4,8.3,46.2,0
2026-01-12,RTU-15,2,69.1,77.2,60.2,17.0,120.7,364.6,21.5,0.247,0.47,8.0,45.1,0
2026-01-13,RTU-15,2,87.8,73.9,54.9,19.0,135.3,381.9,22.6,0.302,0.99,13.2,85.3,0
2026-01-14,RTU-15,2,54.9,70.0,53.7,16.2,120.5,390.4,18.2,0.362,0.45,8.1,44.4,0
2026-01-15,RTU-15,2,63.1,77.9,60.4,17.5,107.2,352.7,20.1,0.199,1.06,12.3,68.9,0
2026-01-16,RTU-15,2,57.0,75.1,60.0,15.2,127.2,360.4,18.8,0.332,0.87,6.3,35.1,0
2026-01-17,RTU-15,2,63.5,72.5,49.7,22.8,133.3,374.1,20.7,0.247,0.82,9.3,52.5,0
2026-01-18,RTU-15,2,89.5,72.0,53.3,18.7,131.0,341.4,16.9,0.177,0.66,14.4,90.8,0
2026-01-19,RTU-15,2,73.6,76.6,57.6,19.0,,362.4,22.2,0.324,0.82,13.4,76.6,0
2026-01-20,RTU-15,2,71.7,75.3,61.3,14.0,124.8,345.3,19.3,0.343,0.78,5.7,31.7,0
2026-01-21,RTU-15,2,68.8,71.8,55.6,16.2,130.8,325.9,18.2,0.164,0.7,8.9,49.2,0
2026-01-22,RTU-15,2,51.4,76.5,63.7,12.8,133.8,413.3,19.3,0.262,0.58,12.8,70.8,0
2026-01-23,RTU-15,2,90.4,72.2,54.2,18.1,129.8,395.1,18.7,0.179,0.75,8.1,52.3,0
2026-01-24,RTU-15,2,72.1,75.2,58.1,17.1,134.0,403.8,17.9,0.281,0.63,9.0,49.5,0
2026-01-25,RTU-15,2,55.1,75.2,54.6,20.6,121.0,336.7,17.3,0.01,0.52,9.8,53.5,0
2026-01-26,RTU-15,2,93.3,72.7,56.3,16.4,143.1,464.4,19.4,0.271,0.68,8.9,59.3,0
2026-01-27,RTU-15,2,81.4,75.2,62.4,12.8,119.4,321.3,20.9,0.187,0.32,9.9,59.4,0
2026-01-28,RTU-15,2,83.4,73.7,51.9,21.8,129.8,348.9,16.5,0.285,0.54,7.9,46.6,0
2026-01-29,RTU-15,2,49.4,69.7,53.1,16.6,141.7,281.8,19.4,0.228,0.62,11.6,64.5,0
2026-01-30,RTU-15,2,78.2,74.2,56.4,17.8,124.3,433.0,21.9,0.396,0.61,6.3,37.0,0
2026-01-31,RTU-15,2,67.7,72.5,55.9,16.6,125.5,367.1,20.1,0.39,0.3,8.2,45.7,0
2026-02-01,RTU-15,2,48.7,72.9,56.8,16.1,111.3,363.1,18.2,0.179,0.58,7.1,38.8,0
2026-02-02,RTU-15,2,91.9,73.1,54.7,18.4,102.1,426.2,21.2,0.187,0.41,10.6,70.9,0
2026-02-03,RTU-15,2,61.1,70.4,59.2,11.2,120.6,355.2,21.6,0.329,0.39,5.1,28.9,0
2026-02-04,RTU-15,2,91.2,74.4,58.2,16.3,126.6,385.4,18.6,0.335,0.44,9.9,64.4,0
2026-02-05,RTU-15,2,99.4,72.0,53.7,18.3,156.1,400.2,21.4,0.25,0.69,12.6,90.0,0
2026-02-06,RTU-15,2,65.8,70.9,53.9,17.1,147.9,357.5,17.3,0.269,0.5,9.9,53.8,0
2026-02-07,RTU-15,2,63.9,74.3,59.0,15.3,129.3,427.7,17.7,0.311,0.69,10.8,59.1,0
2026-02-08,RTU-15,2,88.8,74.4,56.3,18.1,115.6,393.7,18.6,0.396,0.51,10.0,63.6,0
2026-02-09,RTU-15,2,91.4,71.0,52.2,18.8,142.1,408.7,18.0,0.26,0.54,9.3,60.0,0
2026-02-10,RTU-15,2,72.8,74.4,59.5,14.9,122.7,353.8,22.3,0.266,0.52,9.2,52.6,0
2026-02-11,RTU-15,2,77.2,76.3,56.0,20.3,113.1,397.4,20.9,0.246,0.32,9.2,52.9,0
2026-02-12,RTU-15,2,73.8,75.6,54.5,21.1,112.3,434.8,21.4,0.307,0.95,10.3,58.1,0
2026-02-13,RTU-15,2,90.4,76.1,55.4,20.7,138.7,327.9,18.6,0.344,0.71,11.2,72.4,0
2026-02-14,RTU-15,2,84.1,76.0,57.2,18.8,126.4,361.9,19.6,0.228,0.5,7.6,46.2,0
2026-02-15,RTU-15,2,59.0,76.0,61.2,14.8,101.0,395.5,21.6,0.145,0.21,5.4,30.6,0
2026-02-16,RTU-15,2,69.6,72.9,53.0,19.9,133.7,406.3,18.4,0.249,0.61,13.4,73.8,0
2026-02-17,RTU-15,2,92.6,73.0,54.9,18.1,136.7,406.6,23.9,0.241,0.62,16.1,110.2,0
2026-02-18,RTU-15,2,81.6,73.8,53.7,20.2,114.8,347.2,13.7,0.2,0.78,11.0,62.6,0
2026-02-19,RTU-15,2,66.9,74.3,52.3,22.1,135.3,366.6,23.7,0.22,0.44,12.3,70.9,0
2026-02-20,RTU-15,2,85.3,76.2,54.3,21.9,119.4,,19.3,0.235,0.37,13.4,82.9,0
2026-02-21,RTU-15,2,87.5,71.7,54.2,17.5,135.2,337.3,24.4,0.146,0.48,8.9,58.6,0
2026-02-22,RTU-15,2,89.6,72.3,55.7,16.6,115.7,368.0,20.5,0.181,0.33,12.8,82.9,0
2026-02-23,RTU-15,2,75.8,73.2,54.0,19.2,152.9,320.0,17.7,0.178,0.99,10.8,59.8,0
2026-02-24,RTU-15,2,88.6,74.9,58.0,16.9,142.5,400.4,17.8,0.376,0.82,4.6,28.7,0
2026-02-25,RTU-15,2,87.1,74.6,57.8,16.8,128.4,353.5,19.0,0.421,0.65,9.8,61.5,0
2026-02-26,RTU-15,2,64.8,75.9,57.7,18.2,124.4,374.9,20.1,0.306,0.71,8.8,49.0,0
2026-02-27,RTU-15,2,76.3,75.4,54.8,20.6,121.0,354.3,17.5,0.13,0.36,9.2,50.8,0
2026-02-28,RTU-15,2,70.0,71.3,53.4,17.9,135.1,331.0,18.3,0.144,0.43,10.1,55.3,0
2026-03-01,RTU-15,2,84.1,72.2,50.5,21.6,116.7,350.6,26.0,0.183,0.96,15.0,96.6,0
2026-03-02,RTU-15,2,65.1,74.3,59.2,15.0,121.5,293.3,19.6,0.127,0.52,5.7,31.8,0
2026-03-03,RTU-15,2,92.7,73.3,54.2,19.1,130.6,341.8,15.1,0.313,0.52,6.3,40.2,0
2026-03-04,RTU-15,2,87.8,72.4,56.7,15.7,116.7,347.8,20.0,0.374,0.34,9.2,58.7,0
2026-03-05,RTU-15,2,76.0,76.5,59.0,17.4,117.4,380.2,15.8,0.078,1.07,10.2,55.4,0
2026-03-06,RTU-15,2,73.0,74.9,54.8,20.1,136.3,309.5,22.2,0.291,0.67,10.3,58.4,0
2026-03-07,RTU-15,2,51.2,71.6,56.5,15.1,119.1,388.9,19.8,0.285,0.5,8.5,47.5,0
2026-03-08,RTU-15,2,75.6,75.7,57.5,18.2,115.4,369.6,20.0,0.26,0.53,11.3,63.3,0
2026-03-09,RTU-15,2,81.9,73.4,54.1,19.3,130.5,323.2,19.8,0.413,0.69,7.9,47.0,0
2026-03-10,RTU-15,2,93.7,76.2,62.8,13.4,133.8,434.6,15.6,0.325,0.66,16.3,105.7,1
2026-03-11,RTU-15,2,77.1,74.9,55.3,19.6,130.4,328.5,18.8,0.249,0.82,10.0,56.8,0
2026-03-12,RTU-15,2,70.1,75.6,59.0,16.7,134.0,358.0,22.2,0.191,0.81,6.9,39.2,0
2026-03-13,RTU-15,2,72.7,78.8,63.2,15.6,128.7,372.1,19.0,0.313,0.39,7.0,38.7,0
2026-03-14,RTU-15,2,68.1,70.4,49.9,20.5,147.7,430.3,21.7,0.22,0.58,8.7,49.2,0
2026-03-15,RTU-15,2,63.4,76.3,60.6,15.7,97.6,316.1,21.0,0.113,0.49,8.3,46.9,0
2026-03-16,RTU-15,2,81.1,75.0,57.5,17.5,113.8,393.7,15.5,0.313,0.81,10.3,58.8,0
2026-03-17,RTU-15,2,68.9,74.1,56.3,17.8,135.0,378.3,18.3,0.242,0.73,7.7,42.4,0
2026-03-18,RTU-15,2,75.2,71.3,62.3,9.0,142.4,359.3,16.6,0.324,0.57,10.3,55.9,0
2026-03-19,RTU-15,2,82.4,72.5,56.6,15.9,112.9,390.6,16.6,0.186,0.62,10.0,58.7,0
2026-03-20,RTU-15,2,79.6,74.3,54.1,20.1,148.3,344.7,19.5,0.264,0.71,10.9,63.6,0
2026-03-21,RTU-15,2,71.5,80.1,61.5,18.6,102.1,346.2,19.3,0.239,0.57,9.0,49.9,0
2026-03-22,RTU-15,2,84.1,76.4,62.3,14.1,122.4,383.4,20.0,0.198,0.51,10.7,65.5,0
2026-03-23,RTU-15,2,89.7,70.8,51.9,18.9,132.5,324.0,20.3,0.264,0.64,6.5,42.2,0
2026-03-24,RTU-15,2,83.1,75.2,56.7,18.5,124.3,363.4,20.0,0.316,0.97,11.0,67.0,0
2026-03-25,RTU-15,2,82.5,75.0,59.8,15.2,116.5,429.1,18.1,0.296,0.46,12.7,75.5,0
2026-03-26,RTU-15,2,72.5,73.4,54.3,19.1,127.1,391.8,20.7,0.273,0.71,9.2,51.7,0
2026-03-27,RTU-15,2,73.2,77.9,58.3,19.6,129.9,331.9,15.2,0.227,0.49,7.9,42.3,0
2026-03-28,RTU-15,2,88.2,76.8,60.4,16.3,132.3,359.4,15.8,0.244,0.89,14.1,87.0,0
2026-03-29,RTU-15,2,88.0,75.7,58.5,17.2,144.1,365.0,18.1,0.368,0.48,9.0,56.6,0
2026-03-30,RTU-15,2,71.2,77.2,61.1,16.2,131.6,382.4,19.8,0.372,0.89,11.1,62.0,0
2026-03-31,RTU-15,2,92.5,74.6,57.5,17.2,108.5,394.9,20.3,0.41,0.51,12.3,81.6,0
2026-04-01,RTU-15,2,63.8,72.9,51.6,21.2,125.1,325.9,24.1,0.355,0.61,12.7,73.3,0
2026-04-02,RTU-15,2,79.5,78.4,64.4,14.0,120.7,361.0,20.2,0.15,0.77,10.5,61.8,0
2026-04-03,RTU-15,2,63.0,78.7,54.5,24.2,130.9,351.7,19.5,0.277,0.84,8.4,46.9,0
2026-04-04,RTU-15,2,92.3,72.8,55.1,17.7,131.2,384.5,19.5,0.253,0.29,7.8,51.5,0
2026-04-05,RTU-15,2,87.7,78.6,59.8,18.9,142.7,376.1,16.6,0.327,0.79,13.6,84.2,0
2026-04-06,RTU-15,2,77.3,73.2,54.2,18.9,113.9,331.7,16.5,0.43,0.62,10.4,57.5,0
2026-04-07,RTU-15,2,64.8,75.4,53.9,21.5,117.8,345.9,17.4,0.24,0.4,8.6,46.8,0
2026-04-08,RTU-15,2,81.1,71.2,55.0,16.2,123.9,421.9,13.3,0.286,0.74,11.3,63.3,0
2026-04-09,RTU-15,2,73.8,73.9,51.8,22.1,126.2,390.1,20.3,0.306,0.46,9.8,54.7,0
2026-04-10,RTU-15,2,77.2,76.3,63.5,12.8,141.2,282.3,18.7,0.325,,7.6,43.1,0
2026-04-11,RTU-15,2,81.8,73.1,56.5,16.7,106.3,359.9,21.4,0.214,0.54,10.6,64.1,0
2026-04-12,RTU-15,2,76.0,75.3,57.9,17.4,133.2,394.6,21.3,0.331,0.22,9.9,56.8,0
2026-04-13,RTU-15,2,71.8,72.2,52.1,20.1,126.3,355.2,18.5,0.218,0.51,7.2,39.5,0
2026-04-14,RTU-15,2,56.8,79.7,58.7,21.0,113.1,343.0,21.9,0.23,0.54,11.9,67.8,0
2026-04-15,RTU-15,2,64.5,71.0,51.3,19.6,,361.8,18.2,0.281,0.73,8.7,47.8,0
2026-04-16,RTU-15,2,69.6,79.9,59.7,20.2,122.6,339.9,15.9,0.34,0.44,7.7,41.5,0
2026-04-17,RTU-15,2,87.9,75.9,58.6,17.3,126.0,376.7,19.2,0.12,0.27,13.7,86.4,0
2026-04-18,RTU-15,2,75.8,73.1,55.2,17.8,136.2,414.4,18.8,0.17,0.84,11.3,63.1,0
2026-04-19,RTU-15,2,72.2,72.2,52.4,19.8,,363.6,19.7,0.202,0.86,8.1,45.0,0
2026-04-20,RTU-15,2,72.5,76.2,58.2,18.0,141.8,379.8,19.8,0.27,1.15,8.8,48.8,0
2026-04-21,RTU-15,2,64.9,77.5,65.8,11.7,102.2,346.0,23.8,0.252,0.37,8.4,48.8,1
2026-04-22,RTU-15,2,97.9,75.1,57.2,17.9,133.7,379.8,20.8,0.317,0.73,10.3,72.0,0
2026-04-23,RTU-15,2,60.8,74.7,55.4,19.2,112.4,371.3,21.1,0.303,0.48,7.4,41.8,0
2026-04-24,RTU-15,2,62.4,75.2,61.4,13.8,139.7,383.0,22.3,0.205,0.57,13.0,74.2,0
2026-04-25,RTU-15,2,103.4,71.6,55.9,15.7,123.4,461.3,20.1,0.349,0.67,11.3,82.1,0
2026-04-26,RTU-15,2,65.5,76.5,55.9,20.5,136.1,335.1,20.3,0.337,0.81,12.7,70.9,0
2026-04-27,RTU-15,2,101.7,77.3,59.4,17.9,122.7,437.3,21.4,0.278,0.5,13.4,97.5,0
2026-04-28,RTU-15,2,68.5,71.3,55.5,15.7,128.5,380.3,19.9,0.208,0.81,10.8,60.2,0
2026-04-29,RTU-15,2,80.3,72.2,51.5,20.7,117.3,420.1,17.5,0.276,0.6,9.3,53.6,0
2026-04-30,RTU-15,2,86.2,75.3,60.2,15.2,111.6,329.3,19.1,0.419,0.62,12.2,75.5,0
